death_date,death_weekday,death_week_ending,ethnicity_mpao,deaths,deaths_per_100k,deaths_mean7,deaths_per_100k_mean7
2023-03-02,Thursday,2023-03-05,Maori,0,0,0.1429,0.0221
2023-03-02,Thursday,2023-03-05,Pacific peoples,0,0,0,0
2023-03-02,Thursday,2023-03-05,Asian,0,0,0.1429,0.0239
2023-03-02,Thursday,2023-03-05,European or Other,0,0,1.1429,0.0403
2023-03-01,Wednesday,2023-03-05,Maori,0,0,0.2857,0.0441
2023-03-01,Wednesday,2023-03-05,Pacific peoples,0,0,0,0
2023-03-01,Wednesday,2023-03-05,Asian,1,0.1672,0.1429,0.0239
2023-03-01,Wednesday,2023-03-05,European or Other,1,0.0353,1.2857,0.0454
2023-02-28,Tuesday,2023-03-05,Maori,0,0,0.2857,0.0441
2023-02-28,Tuesday,2023-03-05,Pacific peoples,0,0,0,0
2023-02-28,Tuesday,2023-03-05,Asian,0,0,0,0
2023-02-28,Tuesday,2023-03-05,European or Other,0,0,1.1429,0.0403
2023-02-27,Monday,2023-03-05,Maori,0,0,0.4286,0.0662
2023-02-27,Monday,2023-03-05,Pacific peoples,0,0,0,0
2023-02-27,Monday,2023-03-05,Asian,0,0,0,0
2023-02-27,Monday,2023-03-05,European or Other,1,0.0353,1.4286,0.0504
2023-02-26,Sunday,2023-02-26,Maori,0,0,0.4286,0.0662
2023-02-26,Sunday,2023-02-26,Pacific peoples,0,0,0,0
2023-02-26,Sunday,2023-02-26,Asian,0,0,0,0
2023-02-26,Sunday,2023-02-26,European or Other,0,0,1.4286,0.0504
2023-02-25,Saturday,2023-02-26,Maori,1,0.1544,0.4286,0.0662
2023-02-25,Saturday,2023-02-26,Pacific peoples,0,0,0,0
2023-02-25,Saturday,2023-02-26,Asian,0,0,0,0
2023-02-25,Saturday,2023-02-26,European or Other,3,0.1059,1.5714,0.0555
2023-02-24,Friday,2023-02-26,Maori,0,0,0.2857,0.0441
2023-02-24,Friday,2023-02-26,Pacific peoples,0,0,0,0
2023-02-24,Friday,2023-02-26,Asian,0,0,0,0
2023-02-24,Friday,2023-02-26,European or Other,3,0.1059,1.4286,0.0504
2023-02-23,Thursday,2023-02-26,Maori,1,0.1544,0.2857,0.0441
2023-02-23,Thursday,2023-02-26,Pacific peoples,0,0,0,0
2023-02-23,Thursday,2023-02-26,Asian,0,0,0,0
2023-02-23,Thursday,2023-02-26,European or Other,1,0.0353,1.1429,0.0403
2023-02-22,Wednesday,2023-02-26,Maori,0,0,0.1429,0.0221
2023-02-22,Wednesday,2023-02-26,Pacific peoples,0,0,0.1429,0.0497
2023-02-22,Wednesday,2023-02-26,Asian,0,0,0,0
2023-02-22,Wednesday,2023-02-26,European or Other,0,0,1,0.0353
2023-02-21,Tuesday,2023-02-26,Maori,1,0.1544,0.1429,0.0221
2023-02-21,Tuesday,2023-02-26,Pacific peoples,0,0,0.1429,0.0497
2023-02-21,Tuesday,2023-02-26,Asian,0,0,0,0
2023-02-21,Tuesday,2023-02-26,European or Other,2,0.0706,1.1429,0.0403
2023-02-20,Monday,2023-02-26,Maori,0,0,0.4286,0.0662
2023-02-20,Monday,2023-02-26,Pacific peoples,0,0,0.1429,0.0497
2023-02-20,Monday,2023-02-26,Asian,0,0,0.1429,0.0239
2023-02-20,Monday,2023-02-26,European or Other,1,0.0353,0.8571,0.0302
2023-02-19,Sunday,2023-02-19,Maori,0,0,0.4286,0.0662
2023-02-19,Sunday,2023-02-19,Pacific peoples,0,0,0.1429,0.0497
2023-02-19,Sunday,2023-02-19,Asian,0,0,0.1429,0.0239
2023-02-19,Sunday,2023-02-19,European or Other,1,0.0353,0.8571,0.0302
2023-02-18,Saturday,2023-02-19,Maori,0,0,0.5714,0.0883
2023-02-18,Saturday,2023-02-19,Pacific peoples,0,0,0.1429,0.0497
2023-02-18,Saturday,2023-02-19,Asian,0,0,0.1429,0.0239
2023-02-18,Saturday,2023-02-19,European or Other,2,0.0706,1,0.0353
2023-02-17,Friday,2023-02-19,Maori,0,0,0.5714,0.0883
2023-02-17,Friday,2023-02-19,Pacific peoples,0,0,0.1429,0.0497
2023-02-17,Friday,2023-02-19,Asian,0,0,0.1429,0.0239
2023-02-17,Friday,2023-02-19,European or Other,1,0.0353,0.7143,0.0252
2023-02-16,Thursday,2023-02-19,Maori,0,0,0.5714,0.0883
2023-02-16,Thursday,2023-02-19,Pacific peoples,1,0.3482,0.1429,0.0497
2023-02-16,Thursday,2023-02-19,Asian,0,0,0.1429,0.0239
2023-02-16,Thursday,2023-02-19,European or Other,0,0,0.8571,0.0302
2023-02-15,Wednesday,2023-02-19,Maori,0,0,0.5714,0.0883
2023-02-15,Wednesday,2023-02-19,Pacific peoples,0,0,0,0
2023-02-15,Wednesday,2023-02-19,Asian,0,0,0.1429,0.0239
2023-02-15,Wednesday,2023-02-19,European or Other,1,0.0353,1,0.0353
2023-02-14,Tuesday,2023-02-19,Maori,3,0.4633,0.5714,0.0883
2023-02-14,Tuesday,2023-02-19,Pacific peoples,0,0,0,0
2023-02-14,Tuesday,2023-02-19,Asian,1,0.1672,0.1429,0.0239
2023-02-14,Tuesday,2023-02-19,European or Other,0,0,1,0.0353
2023-02-13,Monday,2023-02-19,Maori,0,0,0.1429,0.0221
2023-02-13,Monday,2023-02-19,Pacific peoples,0,0,0,0
2023-02-13,Monday,2023-02-19,Asian,0,0,0,0
2023-02-13,Monday,2023-02-19,European or Other,1,0.0353,1,0.0353
2023-02-12,Sunday,2023-02-12,Maori,1,0.1544,0.1429,0.0221
2023-02-12,Sunday,2023-02-12,Pacific peoples,0,0,0,0
2023-02-12,Sunday,2023-02-12,Asian,0,0,0,0
2023-02-12,Sunday,2023-02-12,European or Other,2,0.0706,1,0.0353
2023-02-11,Saturday,2023-02-12,Maori,0,0,0,0
2023-02-11,Saturday,2023-02-12,Pacific peoples,0,0,0,0
2023-02-11,Saturday,2023-02-12,Asian,0,0,0,0
2023-02-11,Saturday,2023-02-12,European or Other,0,0,1,0.0353
2023-02-10,Friday,2023-02-12,Maori,0,0,0.1429,0.0221
2023-02-10,Friday,2023-02-12,Pacific peoples,0,0,0,0
2023-02-10,Friday,2023-02-12,Asian,0,0,0,0
2023-02-10,Friday,2023-02-12,European or Other,2,0.0706,1.2857,0.0454
2023-02-09,Thursday,2023-02-12,Maori,0,0,0.1429,0.0221
2023-02-09,Thursday,2023-02-12,Pacific peoples,0,0,0,0
2023-02-09,Thursday,2023-02-12,Asian,0,0,0,0
2023-02-09,Thursday,2023-02-12,European or Other,1,0.0353,1.4286,0.0504
2023-02-08,Wednesday,2023-02-12,Maori,0,0,0.1429,0.0221
2023-02-08,Wednesday,2023-02-12,Pacific peoples,0,0,0,0
2023-02-08,Wednesday,2023-02-12,Asian,0,0,0,0
2023-02-08,Wednesday,2023-02-12,European or Other,1,0.0353,2.1429,0.0756
2023-02-07,Tuesday,2023-02-12,Maori,0,0,0.1429,0.0221
2023-02-07,Tuesday,2023-02-12,Pacific peoples,0,0,0,0
2023-02-07,Tuesday,2023-02-12,Asian,0,0,0,0
2023-02-07,Tuesday,2023-02-12,European or Other,0,0,2.4286,0.0857
2023-02-06,Monday,2023-02-12,Maori,0,0,0.1429,0.0221
2023-02-06,Monday,2023-02-12,Pacific peoples,0,0,0,0
2023-02-06,Monday,2023-02-12,Asian,0,0,0,0
2023-02-06,Monday,2023-02-12,European or Other,1,0.0353,2.7143,0.0958
2023-02-05,Sunday,2023-02-05,Maori,0,0,0.2857,0.0441
2023-02-05,Sunday,2023-02-05,Pacific peoples,0,0,0,0
2023-02-05,Sunday,2023-02-05,Asian,0,0,0,0
2023-02-05,Sunday,2023-02-05,European or Other,2,0.0706,3.1429,0.1109
2023-02-04,Saturday,2023-02-05,Maori,1,0.1544,0.2857,0.0441
2023-02-04,Saturday,2023-02-05,Pacific peoples,0,0,0,0
2023-02-04,Saturday,2023-02-05,Asian,0,0,0,0
2023-02-04,Saturday,2023-02-05,European or Other,2,0.0706,3,0.1059
2023-02-03,Friday,2023-02-05,Maori,0,0,0.2857,0.0441
2023-02-03,Friday,2023-02-05,Pacific peoples,0,0,0,0
2023-02-03,Friday,2023-02-05,Asian,0,0,0,0
2023-02-03,Friday,2023-02-05,European or Other,3,0.1059,3.1429,0.1109
2023-02-02,Thursday,2023-02-05,Maori,0,0,0.2857,0.0441
2023-02-02,Thursday,2023-02-05,Pacific peoples,0,0,0,0
2023-02-02,Thursday,2023-02-05,Asian,0,0,0,0
2023-02-02,Thursday,2023-02-05,European or Other,6,0.2117,2.8571,0.1008
2023-02-01,Wednesday,2023-02-05,Maori,0,0,0.2857,0.0441
2023-02-01,Wednesday,2023-02-05,Pacific peoples,0,0,0,0
2023-02-01,Wednesday,2023-02-05,Asian,0,0,0,0
2023-02-01,Wednesday,2023-02-05,European or Other,3,0.1059,2.1429,0.0756
2023-01-31,Tuesday,2023-02-05,Maori,0,0,0.4286,0.0662
2023-01-31,Tuesday,2023-02-05,Pacific peoples,0,0,0,0
2023-01-31,Tuesday,2023-02-05,Asian,0,0,0,0
2023-01-31,Tuesday,2023-02-05,European or Other,2,0.0706,1.8571,0.0655
2023-01-30,Monday,2023-02-05,Maori,1,0.1544,0.7143,0.1103
2023-01-30,Monday,2023-02-05,Pacific peoples,0,0,0,0
2023-01-30,Monday,2023-02-05,Asian,0,0,0,0
2023-01-30,Monday,2023-02-05,European or Other,4,0.1412,1.8571,0.0655
2023-01-29,Sunday,2023-01-29,Maori,0,0,0.7143,0.1103
2023-01-29,Sunday,2023-01-29,Pacific peoples,0,0,0,0
2023-01-29,Sunday,2023-01-29,Asian,0,0,0,0
2023-01-29,Sunday,2023-01-29,European or Other,1,0.0353,2.1429,0.0756
2023-01-28,Saturday,2023-01-29,Maori,1,0.1544,0.7143,0.1103
2023-01-28,Saturday,2023-01-29,Pacific peoples,0,0,0,0
2023-01-28,Saturday,2023-01-29,Asian,0,0,0,0
2023-01-28,Saturday,2023-01-29,European or Other,3,0.1059,2.2857,0.0807
2023-01-27,Friday,2023-01-29,Maori,0,0,0.7143,0.1103
2023-01-27,Friday,2023-01-29,Pacific peoples,0,0,0,0
2023-01-27,Friday,2023-01-29,Asian,0,0,0,0
2023-01-27,Friday,2023-01-29,European or Other,1,0.0353,2.2857,0.0807
2023-01-26,Thursday,2023-01-29,Maori,0,0,0.7143,0.1103
2023-01-26,Thursday,2023-01-29,Pacific peoples,0,0,0,0
2023-01-26,Thursday,2023-01-29,Asian,0,0,0,0
2023-01-26,Thursday,2023-01-29,European or Other,1,0.0353,2.7143,0.0958
2023-01-25,Wednesday,2023-01-29,Maori,1,0.1544,0.7143,0.1103
2023-01-25,Wednesday,2023-01-29,Pacific peoples,0,0,0,0
2023-01-25,Wednesday,2023-01-29,Asian,0,0,0,0
2023-01-25,Wednesday,2023-01-29,European or Other,1,0.0353,3,0.1059
2023-01-24,Tuesday,2023-01-29,Maori,2,0.3089,0.7143,0.1103
2023-01-24,Tuesday,2023-01-29,Pacific peoples,0,0,0,0
2023-01-24,Tuesday,2023-01-29,Asian,0,0,0,0
2023-01-24,Tuesday,2023-01-29,European or Other,2,0.0706,4.2857,0.1512
2023-01-23,Monday,2023-01-29,Maori,1,0.1544,0.5714,0.0883
2023-01-23,Monday,2023-01-29,Pacific peoples,0,0,0,0
2023-01-23,Monday,2023-01-29,Asian,0,0,0.2857,0.0478
2023-01-23,Monday,2023-01-29,European or Other,6,0.2117,4.8571,0.1714
2023-01-22,Sunday,2023-01-22,Maori,0,0,0.4286,0.0662
2023-01-22,Sunday,2023-01-22,Pacific peoples,0,0,0.1429,0.0497
2023-01-22,Sunday,2023-01-22,Asian,0,0,0.5714,0.0955
2023-01-22,Sunday,2023-01-22,European or Other,2,0.0706,4.1429,0.1462
2023-01-21,Saturday,2023-01-22,Maori,1,0.1544,0.7143,0.1103
2023-01-21,Saturday,2023-01-22,Pacific peoples,0,0,0.1429,0.0497
2023-01-21,Saturday,2023-01-22,Asian,0,0,0.5714,0.0955
2023-01-21,Saturday,2023-01-22,European or Other,3,0.1059,4.4286,0.1563
2023-01-20,Friday,2023-01-22,Maori,0,0,0.5714,0.0883
2023-01-20,Friday,2023-01-22,Pacific peoples,0,0,0.1429,0.0497
2023-01-20,Friday,2023-01-22,Asian,0,0,0.7143,0.1194
2023-01-20,Friday,2023-01-22,European or Other,4,0.1412,4.4286,0.1563
2023-01-19,Thursday,2023-01-22,Maori,0,0,0.5714,0.0883
2023-01-19,Thursday,2023-01-22,Pacific peoples,0,0,0.1429,0.0497
2023-01-19,Thursday,2023-01-22,Asian,0,0,0.7143,0.1194
2023-01-19,Thursday,2023-01-22,European or Other,3,0.1059,4.2857,0.1512
2023-01-18,Wednesday,2023-01-22,Maori,1,0.1544,0.7143,0.1103
2023-01-18,Wednesday,2023-01-22,Pacific peoples,0,0,0.1429,0.0497
2023-01-18,Wednesday,2023-01-22,Asian,0,0,0.7143,0.1194
2023-01-18,Wednesday,2023-01-22,European or Other,10,0.3529,4.5714,0.1613
2023-01-17,Tuesday,2023-01-22,Maori,1,0.1544,0.5714,0.0883
2023-01-17,Tuesday,2023-01-22,Pacific peoples,0,0,0.1429,0.0497
2023-01-17,Tuesday,2023-01-22,Asian,2,0.3343,0.7143,0.1194
2023-01-17,Tuesday,2023-01-22,European or Other,6,0.2117,4,0.1412
2023-01-16,Monday,2023-01-22,Maori,0,0,0.4286,0.0662
2023-01-16,Monday,2023-01-22,Pacific peoples,1,0.3482,0.1429,0.0497
2023-01-16,Monday,2023-01-22,Asian,2,0.3343,0.4286,0.0716
2023-01-16,Monday,2023-01-22,European or Other,1,0.0353,3.7143,0.1311
2023-01-15,Sunday,2023-01-15,Maori,2,0.3089,0.5714,0.0883
2023-01-15,Sunday,2023-01-15,Pacific peoples,0,0,0,0
2023-01-15,Sunday,2023-01-15,Asian,0,0,0.1429,0.0239
2023-01-15,Sunday,2023-01-15,European or Other,4,0.1412,3.8571,0.1361
2023-01-14,Saturday,2023-01-15,Maori,0,0,0.4286,0.0662
2023-01-14,Saturday,2023-01-15,Pacific peoples,0,0,0,0
2023-01-14,Saturday,2023-01-15,Asian,1,0.1672,0.1429,0.0239
2023-01-14,Saturday,2023-01-15,European or Other,3,0.1059,4,0.1412
2023-01-13,Friday,2023-01-15,Maori,0,0,0.4286,0.0662
2023-01-13,Friday,2023-01-15,Pacific peoples,0,0,0,0
2023-01-13,Friday,2023-01-15,Asian,0,0,0.2857,0.0478
2023-01-13,Friday,2023-01-15,European or Other,3,0.1059,4.8571,0.1714
2023-01-12,Thursday,2023-01-15,Maori,1,0.1544,0.4286,0.0662
2023-01-12,Thursday,2023-01-15,Pacific peoples,0,0,0,0
2023-01-12,Thursday,2023-01-15,Asian,0,0,0.2857,0.0478
2023-01-12,Thursday,2023-01-15,European or Other,5,0.1764,5.1429,0.1815
2023-01-11,Wednesday,2023-01-15,Maori,0,0,0.5714,0.0883
2023-01-11,Wednesday,2023-01-15,Pacific peoples,0,0,0.1429,0.0497
2023-01-11,Wednesday,2023-01-15,Asian,0,0,0.4286,0.0716
2023-01-11,Wednesday,2023-01-15,European or Other,6,0.2117,5,0.1764
2023-01-10,Tuesday,2023-01-15,Maori,0,0,0.7143,0.1103
2023-01-10,Tuesday,2023-01-15,Pacific peoples,0,0,0.1429,0.0497
2023-01-10,Tuesday,2023-01-15,Asian,0,0,0.4286,0.0716
2023-01-10,Tuesday,2023-01-15,European or Other,4,0.1412,5,0.1764
2023-01-09,Monday,2023-01-15,Maori,1,0.1544,0.8571,0.1324
2023-01-09,Monday,2023-01-15,Pacific peoples,0,0,0.1429,0.0497
2023-01-09,Monday,2023-01-15,Asian,0,0,0.4286,0.0716
2023-01-09,Monday,2023-01-15,European or Other,2,0.0706,5.4286,0.1916
2023-01-08,Sunday,2023-01-08,Maori,1,0.1544,0.7143,0.1103
2023-01-08,Sunday,2023-01-08,Pacific peoples,0,0,0.1429,0.0497
2023-01-08,Sunday,2023-01-08,Asian,0,0,0.5714,0.0955
2023-01-08,Sunday,2023-01-08,European or Other,5,0.1764,6,0.2117
2023-01-07,Saturday,2023-01-08,Maori,0,0,0.5714,0.0883
2023-01-07,Saturday,2023-01-08,Pacific peoples,0,0,0.1429,0.0497
2023-01-07,Saturday,2023-01-08,Asian,2,0.3343,0.5714,0.0955
2023-01-07,Saturday,2023-01-08,European or Other,9,0.3176,5.7143,0.2016
2023-01-06,Friday,2023-01-08,Maori,0,0,0.7143,0.1103
2023-01-06,Friday,2023-01-08,Pacific peoples,0,0,0.2857,0.0995
2023-01-06,Friday,2023-01-08,Asian,0,0,0.4286,0.0716
2023-01-06,Friday,2023-01-08,European or Other,5,0.1764,5,0.1764
2023-01-05,Thursday,2023-01-08,Maori,2,0.3089,0.8571,0.1324
2023-01-05,Thursday,2023-01-08,Pacific peoples,1,0.3482,0.4286,0.1492
2023-01-05,Thursday,2023-01-08,Asian,1,0.1672,0.4286,0.0716
2023-01-05,Thursday,2023-01-08,European or Other,4,0.1412,4.7143,0.1664
2023-01-04,Wednesday,2023-01-08,Maori,1,0.1544,0.5714,0.0883
2023-01-04,Wednesday,2023-01-08,Pacific peoples,0,0,0.2857,0.0995
2023-01-04,Wednesday,2023-01-08,Asian,0,0,0.2857,0.0478
2023-01-04,Wednesday,2023-01-08,European or Other,6,0.2117,4.5714,0.1613
2023-01-03,Tuesday,2023-01-08,Maori,1,0.1544,0.4286,0.0662
2023-01-03,Tuesday,2023-01-08,Pacific peoples,0,0,0.4286,0.1492
2023-01-03,Tuesday,2023-01-08,Asian,0,0,0.2857,0.0478
2023-01-03,Tuesday,2023-01-08,European or Other,7,0.247,4.5714,0.1613
2023-01-02,Monday,2023-01-08,Maori,0,0,0.4286,0.0662
2023-01-02,Monday,2023-01-08,Pacific peoples,0,0,0.4286,0.1492
2023-01-02,Monday,2023-01-08,Asian,1,0.1672,0.2857,0.0478
2023-01-02,Monday,2023-01-08,European or Other,6,0.2117,4.2857,0.1512
2023-01-01,Sunday,2023-01-01,Maori,0,0,0.5714,0.0883
2023-01-01,Sunday,2023-01-01,Pacific peoples,0,0,0.4286,0.1492
2023-01-01,Sunday,2023-01-01,Asian,0,0,0.1429,0.0239
2023-01-01,Sunday,2023-01-01,European or Other,3,0.1059,4.2857,0.1512
2022-12-31,Saturday,2023-01-01,Maori,1,0.1544,0.5714,0.0883
2022-12-31,Saturday,2023-01-01,Pacific peoples,1,0.3482,0.5714,0.199
2022-12-31,Saturday,2023-01-01,Asian,1,0.1672,0.1429,0.0239
2022-12-31,Saturday,2023-01-01,European or Other,4,0.1412,5.2857,0.1865
2022-12-30,Friday,2023-01-01,Maori,1,0.1544,0.5714,0.0883
2022-12-30,Friday,2023-01-01,Pacific peoples,1,0.3482,0.4286,0.1492
2022-12-30,Friday,2023-01-01,Asian,0,0,0,0
2022-12-30,Friday,2023-01-01,European or Other,3,0.1059,5.5714,0.1966
2022-12-29,Thursday,2023-01-01,Maori,0,0,0.7143,0.1103
2022-12-29,Thursday,2023-01-01,Pacific peoples,0,0,0.2857,0.0995
2022-12-29,Thursday,2023-01-01,Asian,0,0,0.1429,0.0239
2022-12-29,Thursday,2023-01-01,European or Other,3,0.1059,6,0.2117
2022-12-28,Wednesday,2023-01-01,Maori,0,0,0.7143,0.1103
2022-12-28,Wednesday,2023-01-01,Pacific peoples,1,0.3482,0.4286,0.1492
2022-12-28,Wednesday,2023-01-01,Asian,0,0,0.1429,0.0239
2022-12-28,Wednesday,2023-01-01,European or Other,6,0.2117,6.1429,0.2168
2022-12-27,Tuesday,2023-01-01,Maori,1,0.1544,0.8571,0.1324
2022-12-27,Tuesday,2023-01-01,Pacific peoples,0,0,0.2857,0.0995
2022-12-27,Tuesday,2023-01-01,Asian,0,0,0.1429,0.0239
2022-12-27,Tuesday,2023-01-01,European or Other,5,0.1764,6.1429,0.2168
2022-12-26,Monday,2023-01-01,Maori,1,0.1544,0.7143,0.1103
2022-12-26,Monday,2023-01-01,Pacific peoples,0,0,0.2857,0.0995
2022-12-26,Monday,2023-01-01,Asian,0,0,0.2857,0.0478
2022-12-26,Monday,2023-01-01,European or Other,6,0.2117,6.2857,0.2218
2022-12-25,Sunday,2022-12-25,Maori,0,0,0.5714,0.0883
2022-12-25,Sunday,2022-12-25,Pacific peoples,1,0.3482,0.4286,0.1492
2022-12-25,Sunday,2022-12-25,Asian,0,0,0.2857,0.0478
2022-12-25,Sunday,2022-12-25,European or Other,10,0.3529,6.5714,0.2319
2022-12-24,Saturday,2022-12-25,Maori,1,0.1544,0.7143,0.1103
2022-12-24,Saturday,2022-12-25,Pacific peoples,0,0,0.2857,0.0995
2022-12-24,Saturday,2022-12-25,Asian,0,0,0.2857,0.0478
2022-12-24,Saturday,2022-12-25,European or Other,6,0.2117,6.2857,0.2218
2022-12-23,Friday,2022-12-25,Maori,2,0.3089,0.5714,0.0883
2022-12-23,Friday,2022-12-25,Pacific peoples,0,0,0.2857,0.0995
2022-12-23,Friday,2022-12-25,Asian,1,0.1672,0.4286,0.0716
2022-12-23,Friday,2022-12-25,European or Other,6,0.2117,6.2857,0.2218
2022-12-22,Thursday,2022-12-25,Maori,0,0,0.2857,0.0441
2022-12-22,Thursday,2022-12-25,Pacific peoples,1,0.3482,0.2857,0.0995
2022-12-22,Thursday,2022-12-25,Asian,0,0,0.2857,0.0478
2022-12-22,Thursday,2022-12-25,European or Other,4,0.1412,5.7143,0.2016
2022-12-21,Wednesday,2022-12-25,Maori,1,0.1544,0.2857,0.0441
2022-12-21,Wednesday,2022-12-25,Pacific peoples,0,0,0.2857,0.0995
2022-12-21,Wednesday,2022-12-25,Asian,0,0,0.4286,0.0716
2022-12-21,Wednesday,2022-12-25,European or Other,6,0.2117,5.8571,0.2067
2022-12-20,Tuesday,2022-12-25,Maori,0,0,0.1429,0.0221
2022-12-20,Tuesday,2022-12-25,Pacific peoples,0,0,0.2857,0.0995
2022-12-20,Tuesday,2022-12-25,Asian,1,0.1672,0.5714,0.0955
2022-12-20,Tuesday,2022-12-25,European or Other,6,0.2117,5.7143,0.2016
2022-12-19,Monday,2022-12-25,Maori,0,0,0.1429,0.0221
2022-12-19,Monday,2022-12-25,Pacific peoples,1,0.3482,0.2857,0.0995
2022-12-19,Monday,2022-12-25,Asian,0,0,0.5714,0.0955
2022-12-19,Monday,2022-12-25,European or Other,8,0.2823,6,0.2117
2022-12-18,Sunday,2022-12-18,Maori,1,0.1544,0.2857,0.0441
2022-12-18,Sunday,2022-12-18,Pacific peoples,0,0,0.2857,0.0995
2022-12-18,Sunday,2022-12-18,Asian,0,0,0.5714,0.0955
2022-12-18,Sunday,2022-12-18,European or Other,8,0.2823,6,0.2117
2022-12-17,Saturday,2022-12-18,Maori,0,0,0.1429,0.0221
2022-12-17,Saturday,2022-12-18,Pacific peoples,0,0,0.2857,0.0995
2022-12-17,Saturday,2022-12-18,Asian,1,0.1672,0.5714,0.0955
2022-12-17,Saturday,2022-12-18,European or Other,6,0.2117,5.2857,0.1865
2022-12-16,Friday,2022-12-18,Maori,0,0,0.1429,0.0221
2022-12-16,Friday,2022-12-18,Pacific peoples,0,0,0.4286,0.1492
2022-12-16,Friday,2022-12-18,Asian,0,0,0.4286,0.0716
2022-12-16,Friday,2022-12-18,European or Other,2,0.0706,4.8571,0.1714
2022-12-15,Thursday,2022-12-18,Maori,0,0,0.2857,0.0441
2022-12-15,Thursday,2022-12-18,Pacific peoples,1,0.3482,0.4286,0.1492
2022-12-15,Thursday,2022-12-18,Asian,1,0.1672,0.4286,0.0716
2022-12-15,Thursday,2022-12-18,European or Other,5,0.1764,5.2857,0.1865
2022-12-14,Wednesday,2022-12-18,Maori,0,0,0.5714,0.0883
2022-12-14,Wednesday,2022-12-18,Pacific peoples,0,0,0.4286,0.1492
2022-12-14,Wednesday,2022-12-18,Asian,1,0.1672,0.2857,0.0478
2022-12-14,Wednesday,2022-12-18,European or Other,5,0.1764,5.7143,0.2016
2022-12-13,Tuesday,2022-12-18,Maori,0,0,0.5714,0.0883
2022-12-13,Tuesday,2022-12-18,Pacific peoples,0,0,0.4286,0.1492
2022-12-13,Tuesday,2022-12-18,Asian,1,0.1672,0.1429,0.0239
2022-12-13,Tuesday,2022-12-18,European or Other,8,0.2823,5.2857,0.1865
2022-12-12,Monday,2022-12-18,Maori,1,0.1544,0.7143,0.1103
2022-12-12,Monday,2022-12-18,Pacific peoples,1,0.3482,0.4286,0.1492
2022-12-12,Monday,2022-12-18,Asian,0,0,0.1429,0.0239
2022-12-12,Monday,2022-12-18,European or Other,8,0.2823,4.7143,0.1664
2022-12-11,Sunday,2022-12-11,Maori,0,0,0.5714,0.0883
2022-12-11,Sunday,2022-12-11,Pacific peoples,0,0,0.2857,0.0995
2022-12-11,Sunday,2022-12-11,Asian,0,0,0.1429,0.0239
2022-12-11,Sunday,2022-12-11,European or Other,3,0.1059,4.1429,0.1462
2022-12-10,Saturday,2022-12-11,Maori,0,0,0.5714,0.0883
2022-12-10,Saturday,2022-12-11,Pacific peoples,1,0.3482,0.2857,0.0995
2022-12-10,Saturday,2022-12-11,Asian,0,0,0.1429,0.0239
2022-12-10,Saturday,2022-12-11,European or Other,3,0.1059,4.4286,0.1563
2022-12-09,Friday,2022-12-11,Maori,1,0.1544,0.5714,0.0883
2022-12-09,Friday,2022-12-11,Pacific peoples,0,0,0.1429,0.0497
2022-12-09,Friday,2022-12-11,Asian,0,0,0.1429,0.0239
2022-12-09,Friday,2022-12-11,European or Other,5,0.1764,4.5714,0.1613
2022-12-08,Thursday,2022-12-11,Maori,2,0.3089,0.4286,0.0662
2022-12-08,Thursday,2022-12-11,Pacific peoples,1,0.3482,0.1429,0.0497
2022-12-08,Thursday,2022-12-11,Asian,0,0,0.2857,0.0478
2022-12-08,Thursday,2022-12-11,European or Other,8,0.2823,4.1429,0.1462
2022-12-07,Wednesday,2022-12-11,Maori,0,0,0.1429,0.0221
2022-12-07,Wednesday,2022-12-11,Pacific peoples,0,0,0,0
2022-12-07,Wednesday,2022-12-11,Asian,0,0,0.5714,0.0955
2022-12-07,Wednesday,2022-12-11,European or Other,2,0.0706,3,0.1059
2022-12-06,Tuesday,2022-12-11,Maori,1,0.1544,0.1429,0.0221
2022-12-06,Tuesday,2022-12-11,Pacific peoples,0,0,0.1429,0.0497
2022-12-06,Tuesday,2022-12-11,Asian,1,0.1672,0.5714,0.0955
2022-12-06,Tuesday,2022-12-11,European or Other,4,0.1412,3.2857,0.1159
2022-12-05,Monday,2022-12-11,Maori,0,0,0,0
2022-12-05,Monday,2022-12-11,Pacific peoples,0,0,0.1429,0.0497
2022-12-05,Monday,2022-12-11,Asian,0,0,0.4286,0.0716
2022-12-05,Monday,2022-12-11,European or Other,4,0.1412,3.2857,0.1159
2022-12-04,Sunday,2022-12-04,Maori,0,0,0.2857,0.0441
2022-12-04,Sunday,2022-12-04,Pacific peoples,0,0,0.1429,0.0497
2022-12-04,Sunday,2022-12-04,Asian,0,0,0.5714,0.0955
2022-12-04,Sunday,2022-12-04,European or Other,5,0.1764,3.1429,0.1109
2022-12-03,Saturday,2022-12-04,Maori,0,0,0.4286,0.0662
2022-12-03,Saturday,2022-12-04,Pacific peoples,0,0,0.1429,0.0497
2022-12-03,Saturday,2022-12-04,Asian,0,0,0.5714,0.0955
2022-12-03,Saturday,2022-12-04,European or Other,4,0.1412,3.2857,0.1159
2022-12-02,Friday,2022-12-04,Maori,0,0,0.4286,0.0662
2022-12-02,Friday,2022-12-04,Pacific peoples,0,0,0.1429,0.0497
2022-12-02,Friday,2022-12-04,Asian,1,0.1672,0.5714,0.0955
2022-12-02,Friday,2022-12-04,European or Other,2,0.0706,3.4286,0.121
2022-12-01,Thursday,2022-12-04,Maori,0,0,0.4286,0.0662
